"","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"9199",2014-05-16,4e+05,3,2.5,2740,83199,2,FALSE,4,3,9,2740,NA,1973,NA,98032,47.3581,-122.266,2500,29269
"9200",2014-11-24,225000,3,1,960,6500,1,FALSE,0,4,5,960,NA,1954,NA,98056,47.497,-122.171,1150,6500
"9201",2014-12-29,250000,3,1,1520,7800,1,FALSE,0,4,7,1120,400,1967,NA,98032,47.3784,-122.29,1740,8000
"9202",2015-03-31,272950,3,2.25,1570,9096,1,FALSE,0,4,7,1180,390,1991,NA,98022,47.1937,-121.99,1570,8418
"9203",2014-07-22,625000,5,1,3240,5324,2,FALSE,0,3,9,3240,NA,2007,NA,98065,47.523,-121.875,3240,6036
"9204",2014-07-18,670000,3,1.75,1280,2147,1.5,FALSE,0,4,7,1280,NA,1910,NA,98102,47.6362,-122.324,2010,2640
"9205",2015-04-01,1065000,3,2.5,2130,3545,3,FALSE,0,5,9,2130,NA,1990,NA,98109,47.6389,-122.349,1970,3464
"9206",2014-06-18,540000,3,1.75,1970,8200,1,FALSE,0,5,8,1420,550,1963,NA,98177,47.7602,-122.363,2140,8000
"9207",2014-11-05,525000,3,2.5,2990,6725,2,FALSE,0,3,9,2990,NA,2003,NA,98059,47.4928,-122.142,2790,6725
"9208",2015-03-03,425000,2,1,1160,17700,1,FALSE,0,3,7,1160,NA,1947,NA,98133,47.7244,-122.331,1440,9000
"9209",2014-06-02,465500,3,1.75,1890,7004,1,FALSE,0,3,7,1290,600,1965,NA,98118,47.5557,-122.28,1440,5378
"9210",2014-07-17,443500,3,2.5,2170,5866,2,FALSE,0,3,7,2170,NA,2006,NA,98065,47.5403,-121.889,2440,5798
"9211",2014-12-03,350000,4,2.25,1570,499571,1,FALSE,3,4,7,1570,NA,1972,NA,98022,47.1808,-122.023,1700,181708
"9212",2014-09-18,850000,3,2.5,3260,91911,2,FALSE,0,4,9,3260,NA,1984,NA,98077,47.737,-122.074,2520,65775
"9213",2015-02-20,205000,3,2.25,1250,952,3,FALSE,0,3,8,1250,NA,2008,NA,98133,47.7098,-122.333,1250,1030
"9214",2014-06-26,315000,4,2.5,1940,10200,1,FALSE,0,4,8,1140,800,1977,NA,98042,47.4157,-122.161,1920,12600
"9215",2014-06-23,470000,3,2.5,2150,8221,2,FALSE,0,3,8,2150,NA,1992,NA,98059,47.5085,-122.15,2490,7951
"9216",2014-07-29,1100000,4,2.25,3310,8540,1,FALSE,4,4,9,1660,1650,1973,NA,98006,47.5603,-122.158,3450,9566
"9217",2014-11-20,340000,3,1.75,3400,46382,1,FALSE,0,3,7,2050,1350,1979,NA,98053,47.6458,-121.955,2320,20624
"9218",2014-06-18,310000,4,2.5,2660,12672,1,FALSE,0,4,8,1740,920,1960,NA,98003,47.3334,-122.323,2280,12477
"9219",2014-06-02,305000,3,1,950,13475,1,FALSE,0,3,7,950,NA,1950,NA,98155,47.7543,-122.306,1240,8910
"9220",2014-07-10,307150,3,1.5,1480,6752,1,FALSE,0,4,7,1480,NA,1959,NA,98056,47.4993,-122.176,1450,8023
"9221",2014-07-01,729032,4,2.5,2840,12866,1,FALSE,0,4,9,1780,1060,1977,NA,98005,47.6388,-122.167,2840,13209
"9222",2015-03-03,750000,5,2.5,3240,9960,1,FALSE,1,3,8,2020,1220,1958,NA,98008,47.5858,-122.112,2730,10400
"9223",2015-02-03,289000,4,2.5,1961,3207,2,FALSE,0,3,7,1961,NA,2006,NA,98042,47.3507,-122.16,1961,3401
"9224",2015-04-15,480000,3,1,1100,5700,1,FALSE,0,3,7,1100,NA,1950,NA,98115,47.6883,-122.282,1560,6588
"9225",2015-02-19,529000,3,1.75,1500,7367,1,FALSE,0,3,8,1500,NA,1974,NA,98033,47.6722,-122.167,1920,7579
"9226",2014-07-28,585000,3,1.75,1480,4800,2,FALSE,0,4,7,1140,340,1944,NA,98199,47.6567,-122.397,1810,4800
"9227",2014-09-25,704000,4,2.75,2510,12500,1,FALSE,0,5,8,2050,460,1976,NA,98052,47.6278,-122.11,2200,12088
"9228",2015-03-04,607000,4,2,1490,4054,1.5,FALSE,0,5,7,1490,NA,1926,NA,98115,47.6744,-122.301,1510,3889
"9229",2015-03-10,580000,3,2.25,2190,8188,2,FALSE,0,3,8,1810,380,1978,NA,98052,47.6883,-122.113,2190,8374
"9230",2014-08-05,875000,5,2.5,2530,8564,2,FALSE,0,4,8,2530,NA,1976,NA,98006,47.5622,-122.153,2480,8714
"9231",2014-10-15,610000,4,2.5,2440,9350,1,FALSE,0,4,8,1560,880,1976,NA,98006,47.5614,-122.13,2260,8500
"9232",2014-07-28,230000,3,0.75,1040,15000,1,FALSE,0,3,6,1040,NA,1941,NA,98028,47.7639,-122.234,1410,19000
"9233",2014-06-08,510000,4,2.25,2450,62290,2,FALSE,0,3,8,2450,NA,1976,NA,98077,47.7603,-122.074,2450,41181
"9234",2015-03-05,733000,4,2.5,2210,5002,1,FALSE,0,3,7,1370,840,1977,NA,98199,47.6637,-122.401,1970,4920
"9235",2014-08-14,169100,3,2,1050,18304,1,FALSE,0,4,7,1050,NA,1953,NA,98001,47.3206,-122.269,1690,15675
"9236",2015-05-06,250000,3,2,1050,18304,1,FALSE,0,4,7,1050,NA,1953,NA,98001,47.3206,-122.269,1690,15675
"9237",2014-11-03,5e+05,4,2.25,2730,35100,2,FALSE,0,3,8,2730,NA,1977,NA,98075,47.5913,-122.012,2730,36677
"9238",2014-10-07,7e+05,2,1,1620,9855,1,FALSE,4,3,8,1320,300,1948,NA,98136,47.5264,-122.384,1820,7700
"9239",2014-12-22,379000,4,2.75,2410,5225,2,FALSE,0,3,8,2410,NA,2001,NA,98058,47.4244,-122.151,2300,5378
"9240",2014-07-15,650000,4,2.5,3420,222156,2,FALSE,0,3,9,3420,NA,2002,NA,98010,47.3608,-121.97,3340,222156
"9241",2014-11-19,412133,2,1,920,4400,1,FALSE,0,3,7,920,NA,1948,NA,98103,47.6903,-122.332,1560,4600
"9242",2015-04-02,480000,4,2.25,2330,14190,1,FALSE,0,3,8,1740,590,1962,NA,98034,47.718,-122.242,2330,14190
"9243",2014-12-18,650000,3,1.75,1940,10245,1,FALSE,0,3,7,1940,NA,1957,NA,98040,47.5833,-122.241,2720,11448
"9244",2015-03-30,505000,2,2.5,1900,5065,2,FALSE,0,3,8,1900,NA,2005,NA,98053,47.7175,-122.034,1350,4664
"9245",2015-05-05,931088,4,2.5,3510,17400,1,FALSE,0,4,9,1930,1580,1957,NA,98005,47.5963,-122.171,2730,12120
"9246",2014-09-26,570000,4,1.75,1860,7700,1,FALSE,0,4,8,1860,NA,1964,NA,98008,47.626,-122.112,1860,7700
"9247",2014-08-13,475000,3,1,1380,4635,1,FALSE,0,4,6,1380,NA,1919,NA,98144,47.57,-122.285,1790,4635
"9248",2014-08-05,240000,6,1.75,2210,8594,1,FALSE,0,3,7,1310,900,1959,NA,98188,47.4594,-122.273,1850,8594
"9249",2015-01-14,462000,4,2.5,2640,47480,1,FALSE,0,4,8,1590,1050,1979,NA,98038,47.4258,-122.021,2390,67415
"9250",2015-02-10,1115000,3,2.5,4530,22873,2,FALSE,2,5,8,3220,1310,1912,NA,98166,47.4567,-122.369,3100,18210
"9251",2014-09-16,243000,3,1,1500,6600,1,FALSE,0,2,6,1500,NA,1970,NA,98168,47.4845,-122.33,1730,6600
"9252",2015-02-11,660000,4,2.25,2010,15375,1,FALSE,0,4,8,2010,NA,1957,NA,98005,47.5956,-122.174,1930,15375
"9253",2014-10-13,1190000,2,1.75,2080,8112,1,TRUE,4,4,8,1040,1040,1939,1984,98125,47.7134,-122.277,2030,8408
"9254",2014-05-24,1680000,4,4.25,5584,68257,2,FALSE,0,3,11,5584,NA,1998,NA,98014,47.6113,-121.952,5030,101901
"9255",2014-09-19,6885000,6,7.75,9890,31374,2,FALSE,4,3,13,8860,1030,2001,NA,98039,47.6305,-122.24,4540,42730
"9256",2014-09-10,368000,3,2.5,2080,4307,2,FALSE,0,3,7,2080,NA,2004,NA,98065,47.53,-121.848,2080,4947
"9257",2014-11-20,811500,5,4.25,3970,4500,2,FALSE,0,3,9,2860,1110,2004,NA,98027,47.5402,-122.069,3480,4500
"9258",2014-06-04,275000,2,1,770,8149,1,FALSE,0,5,6,770,NA,1948,NA,98155,47.7406,-122.302,770,8150
"9259",2014-09-29,650000,4,2.5,2500,6005,2,FALSE,0,3,9,2500,NA,2001,NA,98033,47.6922,-122.174,2680,7200
"9260",2015-02-19,485000,3,2,2410,50654,1.5,FALSE,0,3,7,2410,NA,1995,NA,98070,47.4154,-122.458,1900,36300
"9261",2014-08-15,425000,3,2.5,1340,10018,1,FALSE,0,4,7,1340,NA,1976,NA,98052,47.6366,-122.094,2520,13068
"9262",2014-12-10,530000,3,2.5,2640,13775,1,FALSE,0,3,8,1550,1090,1978,NA,98005,47.5875,-122.177,2120,12432
"9263",2014-05-22,657000,4,1.75,2740,8520,1,FALSE,2,3,8,1370,1370,1954,NA,98118,47.5445,-122.263,2740,9286
"9264",2014-12-31,315000,4,2.75,1580,3770,1,FALSE,0,3,7,1080,500,2002,NA,98019,47.7368,-121.968,1740,3800
"9265",2014-05-13,273000,4,1.5,2180,22870,1,FALSE,0,4,6,1280,900,1954,1975,98042,47.3187,-122.081,2420,22614
"9266",2014-09-15,550000,3,2.75,1960,13252,1,FALSE,0,5,8,1240,720,1975,NA,98006,47.5582,-122.139,2040,9866
"9267",2014-12-15,347000,2,2.25,1560,1705,2,FALSE,0,3,8,1270,290,2006,NA,98126,47.5482,-122.374,1560,1758
"9268",2014-06-06,525000,5,2.75,2440,8000,1,FALSE,0,4,7,1240,1200,1972,NA,98034,47.7283,-122.17,1780,8391
"9269",2014-09-25,490000,3,1.5,990,1343,2,FALSE,0,3,8,840,150,2007,NA,98112,47.6236,-122.306,1350,2521
"9270",2014-12-29,5e+05,3,2.25,2210,7916,2,FALSE,0,3,8,2210,NA,1978,NA,98133,47.7175,-122.339,1450,7955
"9271",2015-01-28,585000,3,2.75,3080,7282,2,FALSE,0,3,9,3080,NA,2008,NA,98059,47.4826,-122.149,3080,7274
"9272",2014-11-06,926500,4,2.75,2900,17802,1,FALSE,2,3,9,1750,1150,1981,NA,98034,47.7004,-122.229,2900,15720
"9273",2014-10-24,465000,1,1,1020,3200,1,FALSE,0,3,7,1020,NA,1927,NA,98109,47.6361,-122.343,1670,3480
"9274",2015-03-27,2e+05,4,2,1900,8160,1,FALSE,0,3,7,1900,NA,1975,NA,98022,47.2114,-121.986,1280,6532
"9275",2015-01-26,1680000,6,4.75,5770,16747,2,FALSE,3,3,12,4500,1270,1998,NA,98006,47.5512,-122.11,4470,14571
"9276",2014-09-23,220500,2,1,990,57499,1,FALSE,0,2,6,990,NA,1949,NA,98070,47.4145,-122.463,2090,27442
"9277",2015-05-04,329000,2,1,990,57499,1,FALSE,0,2,6,990,NA,1949,NA,98070,47.4145,-122.463,2090,27442
"9278",2014-07-03,715000,3,4,2080,2250,3,FALSE,4,3,8,2080,NA,1997,NA,98103,47.6598,-122.355,2080,2250
"9279",2015-04-24,780000,3,4,2080,2250,3,FALSE,4,3,8,2080,NA,1997,NA,98103,47.6598,-122.355,2080,2250
"9280",2014-08-18,410000,2,1,1480,4080,1,FALSE,0,3,7,1050,430,1949,NA,98117,47.6842,-122.393,1310,4080
"9281",2015-05-06,778100,2,1,1480,4080,1,FALSE,0,3,7,1050,430,1949,NA,98117,47.6842,-122.393,1310,4080
"9282",2015-03-30,406000,3,1,1090,11292,1,FALSE,0,4,7,1090,NA,1952,NA,98133,47.7429,-122.358,1570,8198
"9283",2014-05-05,665000,4,2.5,2800,5900,1,FALSE,0,3,8,1660,1140,1963,NA,98115,47.6809,-122.286,2580,5900
"9284",2014-11-25,305000,2,1,1000,8212,1,FALSE,0,4,7,1000,NA,1947,NA,98133,47.7444,-122.341,1620,8214
"9285",2014-08-22,265000,3,2.5,1640,7668,2,FALSE,0,3,7,1640,NA,1991,NA,98038,47.3505,-122.027,1850,7200
"9286",2014-10-02,485000,4,1,1620,4080,1.5,FALSE,0,3,7,1620,NA,1923,NA,98105,47.6696,-122.324,1760,4080
"9287",2014-05-07,6e+05,3,2.5,2460,108900,1,FALSE,0,4,9,1860,600,1977,NA,98027,47.4824,-122,2870,102366
"9288",2015-04-21,510000,2,1.5,1860,5100,1,FALSE,0,3,7,1060,800,1940,NA,98136,47.5573,-122.392,1710,5100
"9289",2014-05-21,195000,2,1,1080,3899,1,FALSE,0,4,8,1080,NA,1972,NA,98198,47.3792,-122.321,1090,3899
"9290",2014-05-28,432500,3,1.75,1980,5100,1,FALSE,0,3,7,1270,710,1965,NA,98103,47.6911,-122.347,1400,5100
"9291",2014-12-10,490000,3,1.75,1510,8433,1,FALSE,0,4,7,1220,290,1967,NA,98008,47.6226,-122.103,1950,8199
"9292",2014-07-11,270000,3,2.5,1690,7165,2,FALSE,0,4,7,1690,NA,1992,NA,98038,47.3498,-122.058,1410,8590
"9293",2014-08-26,370000,2,1.5,1010,2102,2,FALSE,0,3,7,1010,NA,1984,NA,98119,47.6374,-122.375,1480,2632
"9294",2014-12-15,327500,3,2.5,2090,12027,2,FALSE,0,3,8,2090,NA,1991,NA,98031,47.4084,-122.213,2090,12666
"9295",2015-03-23,826000,2,1,1060,6120,1,FALSE,0,3,7,1060,NA,1908,NA,98103,47.6739,-122.329,1730,4080
"9296",2014-07-01,510000,3,1.75,1750,7020,2,FALSE,0,3,7,1750,NA,1934,1978,98010,47.3264,-122.038,1170,9546
"9297",2015-03-11,587750,2,1,890,4730,1,FALSE,0,3,7,890,NA,1941,NA,98103,47.6876,-122.341,1330,5904
"9298",2015-03-27,449228,5,2.5,3020,24750,1,FALSE,0,3,8,1650,1370,1965,NA,98005,47.5897,-122.179,2930,16062
"9299",2014-09-02,565000,3,2.5,2030,217805,1,FALSE,0,3,9,2030,NA,1999,NA,98070,47.3942,-122.515,1870,109468
"9300",2015-04-24,660000,4,2.5,3170,186436,2,FALSE,0,3,9,3170,NA,2000,NA,98038,47.4475,-122.034,3250,215186
"9301",2014-12-03,4e+05,5,2.75,2470,19200,1,FALSE,0,5,8,1250,1220,1977,NA,98058,47.4496,-122.083,2140,35140
"9302",2014-05-06,612500,4,2,2060,5000,1,FALSE,0,3,7,1030,1030,1949,2013,98117,47.6992,-122.379,1280,5000
"9303",2015-03-13,560000,4,1.75,2120,6250,1,FALSE,0,5,7,1060,1060,1917,NA,98136,47.5506,-122.385,1410,6250
"9304",2014-09-03,727000,3,2.25,2180,4200,1.5,FALSE,0,5,8,1520,660,1939,NA,98112,47.6412,-122.302,1850,4200
"9305",2015-04-23,224000,4,3,2300,7609,2,FALSE,0,4,7,2300,NA,1976,NA,98002,47.2943,-122.227,940,5937
"9306",2014-10-17,1080000,4,2.5,4200,35267,2,FALSE,0,3,11,4200,NA,1990,NA,98077,47.7108,-122.071,3540,22234
"9307",2015-04-23,439000,3,2.25,1480,7565,1,FALSE,0,3,7,1220,260,1977,NA,98034,47.7288,-122.191,1660,7565
"9308",2014-05-08,335000,3,1.5,2240,87625,1.5,FALSE,0,2,7,1480,760,1980,NA,98092,47.3043,-122.094,1920,110206
"9309",2014-10-16,779000,4,1.5,2740,4912,1,FALSE,0,4,8,1370,1370,1937,NA,98199,47.6523,-122.412,2160,5006
"9310",2014-07-30,452000,5,1.75,1830,47916,1.5,FALSE,0,3,6,1830,NA,1948,NA,98045,47.4881,-121.777,2010,13135
"9311",2015-03-27,775000,4,3,2000,5304,1.5,FALSE,0,4,7,2000,NA,1947,NA,98115,47.6762,-122.285,1670,5304
"9312",2014-09-16,235000,3,1.75,1380,8362,1,FALSE,0,3,7,1380,NA,1967,NA,98003,47.3121,-122.323,1380,8800
"9313",2014-10-28,370000,3,1.75,1620,37913,2,FALSE,0,4,7,1620,NA,1953,1975,98001,47.2875,-122.289,2190,21518
"9314",2014-11-14,790000,4,3,3180,12070,2,FALSE,0,4,9,3180,NA,1976,NA,98074,47.6371,-122.058,3110,12600
"9315",2014-12-01,903000,2,1.5,1140,7800,1,FALSE,0,4,6,1140,NA,1947,NA,98004,47.6142,-122.209,2020,7800
"9316",2014-06-27,209950,3,1,970,9583,1,FALSE,0,4,6,970,NA,1967,NA,98023,47.3044,-122.366,970,7875
"9317",2014-08-27,309000,3,2.5,1780,7859,2,FALSE,0,3,7,1780,NA,1988,NA,98038,47.3772,-122.045,1670,6618
"9318",2014-06-09,440000,3,1.75,2240,8153,1,FALSE,0,3,7,1120,1120,1948,NA,98125,47.7303,-122.329,1710,8100
"9319",2014-10-06,571500,4,2.25,2810,25990,2,FALSE,0,3,8,1860,950,1959,NA,98001,47.2993,-122.293,2020,16140
"9320",2014-08-15,514000,2,1,920,4000,1,FALSE,0,4,7,920,NA,1906,NA,98105,47.6711,-122.328,1300,4000
"9321",2014-07-28,323000,3,1.75,1830,12500,1,FALSE,1,3,7,1200,630,1947,NA,98178,47.5087,-122.25,1830,7300
"9322",2014-11-03,290000,2,1.75,1560,7575,1,FALSE,0,3,8,1560,NA,2002,NA,98030,47.3776,-122.228,2050,9000
"9323",2014-12-05,2575000,4,4.25,5540,15408,2,FALSE,1,3,11,4280,1260,2006,NA,98004,47.6071,-122.212,3570,14750
"9324",2014-10-09,1362500,3,2,2310,21318,1,FALSE,0,3,10,2310,NA,1979,1996,98004,47.6381,-122.224,2950,21814
"9325",2014-07-23,551000,4,1.5,1470,5100,1.5,FALSE,0,3,7,1470,NA,1946,NA,98117,47.6769,-122.381,1470,5100
"9326",2014-10-23,960000,4,2.5,3430,43560,1.5,FALSE,2,5,10,3430,NA,1979,NA,98005,47.6426,-122.18,3700,44431
"9327",2014-11-03,720000,5,2.5,2900,9525,2,FALSE,0,3,9,2900,NA,1989,NA,98006,47.5442,-122.138,2910,11854
"9328",2014-05-06,218000,3,1.75,1850,7684,1,FALSE,0,3,8,1320,530,1979,NA,98023,47.2975,-122.37,1940,7630
"9329",2014-12-23,334950,4,2.5,2190,7000,2,FALSE,0,3,8,2190,NA,1997,NA,98042,47.3718,-122.109,2040,7700
"9330",2014-07-29,605000,4,2.25,2510,31584,2,FALSE,0,4,9,2510,NA,1979,NA,98074,47.6153,-122.054,2510,39221
"9331",2014-12-17,825000,4,3.25,3200,4477,2,FALSE,0,3,9,2390,810,2006,NA,98199,47.664,-122.402,1830,4920
"9332",2014-08-12,268500,4,1.75,1670,8000,1,FALSE,0,4,8,1670,NA,1974,NA,98023,47.3193,-122.383,1720,8000
"9333",2014-06-27,230000,3,1.75,1010,9600,1,FALSE,0,5,7,1010,NA,1969,NA,98042,47.3828,-122.09,1320,9600
"9334",2014-11-21,1335000,4,4,5050,202554,2,FALSE,0,3,10,3260,1790,2000,NA,98027,47.5269,-121.922,3370,213444
"9335",2015-04-01,245500,2,1.5,1430,9782,1,FALSE,0,3,7,1430,NA,1955,NA,98188,47.441,-122.282,1430,9828
"9336",2014-07-29,440000,3,2.25,1880,7989,1,FALSE,0,3,7,1280,600,1982,NA,98125,47.7077,-122.299,1820,7414
"9337",2014-10-07,571500,4,2.75,2180,5799,2,FALSE,0,4,8,2180,NA,1993,NA,98029,47.5702,-121.995,2060,6061
"9338",2015-04-27,182500,3,2.25,1830,4744,2,FALSE,0,3,7,1830,NA,1997,NA,98001,47.2734,-122.248,1670,8001
"9339",2014-10-28,217000,2,1,970,5600,1,FALSE,0,3,6,970,NA,1951,NA,98118,47.5297,-122.277,1020,5600
"9340",2015-01-09,335000,2,1.5,1170,5248,1,FALSE,0,5,6,1170,NA,1941,NA,98126,47.5318,-122.374,1170,5120
"9341",2014-05-24,501000,2,1,1010,4320,1,FALSE,0,5,7,1010,NA,1924,NA,98115,47.6846,-122.317,1680,4320
"9342",2014-10-27,339950,3,2.5,2140,7641,1,FALSE,0,3,8,1290,850,1979,NA,98056,47.5053,-122.186,2090,8000
"9343",2015-01-21,340000,3,1.75,2230,10403,1,FALSE,0,3,8,1630,600,1968,NA,98198,47.4092,-122.295,1730,9450
"9344",2015-02-04,582500,2,1,1140,23779,1.5,FALSE,0,3,6,1140,NA,1966,NA,98033,47.6948,-122.172,2940,8417
"9345",2014-08-25,298800,2,1,860,8189,1,FALSE,0,3,6,860,NA,1948,NA,98155,47.735,-122.306,1180,8189
"9346",2015-03-12,317500,6,1.75,2540,8400,1,FALSE,0,3,8,1340,1200,1977,NA,98058,47.4414,-122.129,1900,7695
"9347",2015-04-02,598000,4,2.5,2420,5118,1.5,FALSE,2,5,7,1550,870,1926,NA,98126,47.5671,-122.378,1740,5750
"9348",2015-04-30,375000,2,2.25,1640,2240,2,FALSE,0,3,8,1640,NA,1980,NA,98133,47.7154,-122.341,1640,2240
"9349",2015-01-16,465000,4,2.25,2550,7650,2,FALSE,2,4,9,2550,NA,1996,NA,98106,47.5296,-122.342,2550,7650
"9350",2015-02-25,551870,3,2.5,2507,18400,2,FALSE,0,3,8,2507,NA,2006,NA,98001,47.2867,-122.27,1520,14709
"9351",2014-05-08,295000,3,2.5,1920,7229,2,FALSE,0,3,8,1920,NA,1993,NA,98003,47.2659,-122.31,2310,8009
"9352",2014-09-24,263500,4,1.75,2210,6375,1,FALSE,0,3,8,1640,570,1977,NA,98003,47.3268,-122.328,2070,7210
"9353",2014-06-16,1095000,4,4,3530,8400,2,FALSE,0,5,8,2630,900,1958,NA,98199,47.6402,-122.395,2340,8216
"9354",2014-11-12,3e+05,2,1,1100,4010,1.5,FALSE,0,5,6,1100,NA,1920,NA,98106,47.5296,-122.351,980,4501
"9355",2014-07-22,780000,4,1,3390,4500,1.5,FALSE,0,3,8,2190,1200,1924,2014,98144,47.5824,-122.293,2030,4872
"9356",2015-03-27,325000,3,1.5,1590,7936,1,FALSE,0,3,7,1590,NA,1956,NA,98106,47.5201,-122.366,1590,7936
"9357",2014-08-07,370000,2,1,820,6550,1,FALSE,0,3,7,820,NA,1949,2012,98126,47.5478,-122.381,1640,6550
"9358",2014-07-25,715000,4,2.5,2370,10000,1,FALSE,0,5,8,1660,710,1974,NA,98052,47.6383,-122.099,2480,9875
"9359",2015-01-16,356000,4,2,1600,12500,1,FALSE,0,5,7,1600,NA,1938,NA,98166,47.4713,-122.355,1260,8306
"9360",2015-03-24,329950,4,1.75,1740,7208,1.5,FALSE,0,3,8,1740,NA,1976,NA,98058,47.4483,-122.13,1680,7350
"9361",2014-06-23,490000,3,2.25,1470,2500,2,FALSE,0,3,8,1080,390,1984,NA,98117,47.6762,-122.36,1640,4300
"9362",2014-06-10,429000,3,3.25,1410,1246,3,FALSE,0,3,8,1410,NA,2005,NA,98103,47.6981,-122.34,1410,1253
"9363",2015-03-31,510000,4,2.5,1620,8125,2,FALSE,0,4,7,1620,NA,1983,NA,98074,47.6255,-122.059,1480,8120
"9364",2014-09-24,550000,3,2.5,2360,4080,2,FALSE,0,3,7,2360,NA,2003,NA,98053,47.6825,-122.038,2290,4080
"9365",2015-01-05,467500,3,1,1830,6453,1,FALSE,0,4,7,1830,NA,1956,NA,98125,47.7139,-122.288,1670,8012
"9366",2014-06-23,615000,5,2,2130,4180,1.5,FALSE,0,5,7,1270,860,1926,NA,98116,47.575,-122.388,1710,4180
"9367",2014-10-13,325000,2,1,990,15120,1,FALSE,0,4,6,990,NA,1953,NA,98011,47.7669,-122.206,1300,11500
"9368",2014-08-08,219950,2,1,1010,4120,2,FALSE,0,3,6,1010,NA,1907,1953,98055,47.488,-122.2,1200,4120
"9369",2015-04-13,950000,3,1,1720,9830,1,FALSE,0,4,7,1720,NA,1946,NA,98040,47.5905,-122.245,3200,8923
"9370",2014-09-22,925000,3,1,1630,3200,1.5,FALSE,0,4,8,1630,NA,1912,NA,98109,47.6351,-122.352,1710,3600
"9371",2014-05-19,251200,4,1.5,1310,8250,1,FALSE,0,3,7,1060,250,1953,NA,98148,47.425,-122.332,1260,8255
"9372",2014-09-18,215000,3,1.5,1610,5304,1,FALSE,0,4,6,1610,NA,1968,NA,98042,47.3632,-122.087,1060,5304
"9373",2014-08-05,245000,3,2,1850,8208,1,FALSE,0,4,7,1180,670,1970,NA,98023,47.3109,-122.362,1790,8174
"9374",2015-02-06,259000,3,1.75,1270,4815,1.5,FALSE,0,3,6,980,290,1922,NA,98108,47.5495,-122.31,1270,6431
"9375",2014-11-13,349950,4,1.5,1420,6720,1.5,FALSE,0,3,7,1420,NA,1925,NA,98108,47.5518,-122.311,1560,5600
"9376",2014-11-18,1565000,5,4.5,5220,67319,2,FALSE,0,3,11,5220,NA,2001,NA,98072,47.7666,-122.128,4190,40609
"9377",2015-05-08,6e+05,2,1,1410,4500,1,FALSE,0,3,7,1020,390,1939,NA,98117,47.6883,-122.384,1300,4500
"9378",2014-10-02,405000,2,1.5,1170,1274,3,FALSE,0,3,8,1170,NA,2001,NA,98107,47.6719,-122.381,1290,1308
"9379",2014-12-02,625000,3,2.5,1860,10027,2,FALSE,0,3,8,1860,NA,1993,NA,98033,47.6775,-122.165,1530,9204
"9380",2014-07-17,430000,4,1,1620,37075,1.5,FALSE,0,3,7,1620,NA,1943,NA,98024,47.5654,-121.929,2190,87117
"9381",2015-04-29,533000,3,3,1280,1085,3,FALSE,0,3,8,1280,NA,2004,NA,98103,47.6569,-122.346,1300,1310
"9382",2014-07-28,1050000,4,2.5,2750,9949,2,FALSE,0,3,10,2750,NA,1999,NA,98007,47.6595,-122.147,2750,9860
"9383",2014-10-24,230000,3,1.75,1420,3000,1,FALSE,0,3,5,710,710,1931,2014,98178,47.4928,-122.274,1960,5000
"9384",2014-09-05,275000,4,1.75,2000,8700,1,FALSE,0,5,7,1010,990,1975,NA,98042,47.374,-122.141,1490,7350
"9385",2014-06-10,403000,2,1,1100,3598,1,FALSE,0,4,7,1100,NA,1926,NA,98144,47.5738,-122.313,1240,3598
"9386",2014-09-10,550388,3,3,1720,70567,1,FALSE,2,5,7,1720,NA,1966,NA,98027,47.4936,-122.069,2740,70567
"9387",2014-09-22,415500,3,1.5,1240,12400,1,FALSE,0,3,7,1240,NA,1958,NA,98007,47.607,-122.132,1640,9600
"9388",2015-04-20,913000,3,1.75,2170,4000,1,FALSE,0,4,7,1110,1060,1925,NA,98103,47.6546,-122.337,1890,4000
"9389",2015-03-13,334998,2,1,1800,5182,1,FALSE,0,3,6,900,900,1942,NA,98108,47.5508,-122.3,1570,5876
"9390",2014-05-09,201500,3,1,1160,8320,1,FALSE,0,4,7,1160,NA,1959,NA,98032,47.3831,-122.288,1480,7800
"9391",2015-03-27,820000,3,2.5,3030,46538,2,FALSE,0,3,10,3030,NA,1997,NA,98053,47.664,-122.041,3370,51450
"9392",2014-06-11,371000,3,1,890,7200,1,FALSE,0,3,7,890,NA,1951,NA,98125,47.71,-122.286,1630,7455
"9393",2014-10-22,229950,4,2.5,2150,7670,1,FALSE,0,5,7,1240,910,1976,NA,98031,47.3942,-122.189,1610,7350
"9394",2015-04-22,344900,4,2.5,2150,7670,1,FALSE,0,5,7,1240,910,1976,NA,98031,47.3942,-122.189,1610,7350
"9395",2014-08-20,840000,3,2.5,2060,9715,2,FALSE,0,3,8,2060,NA,1924,2006,98115,47.6961,-122.316,1240,7072
"9396",2014-09-16,285000,3,1.5,1380,12196,1,FALSE,0,4,7,1380,NA,1967,NA,98003,47.3204,-122.322,1600,10720
"9397",2015-03-26,475000,4,2.25,1800,7200,1,FALSE,0,3,7,1230,570,1979,NA,98177,47.7717,-122.376,2260,7498
"9398",2015-03-03,420000,2,1,1460,7832,1,FALSE,0,3,6,1460,NA,1924,NA,98166,47.4617,-122.346,1460,7632
